frame,class,mean_edge,std_edge,cluster
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_317.png,Basketball,37.064364149305554,58.3455868272962,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_318.png,Basketball,40.52470594618055,61.56513482684961,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_319.png,Basketball,42.59146375868056,63.2587537023227,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_320.png,Basketball,34.30252712673611,54.09543280522362,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_321.png,Basketball,23.18326931423611,41.946712881979806,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_322.png,Basketball,52.17279296875,71.52891557440019,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_323.png,Basketball,52.05461697048611,70.77940210868745,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_324.png,Basketball,53.08788302951389,71.56393611406068,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_325.png,Basketball,54.585902777777775,73.09067929194941,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_326.png,Basketball,54.87388454861111,74.55246250553664,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_327.png,Basketball,55.20929796006944,73.64488143041831,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_328.png,Basketball,55.790188802083335,73.94587867906411,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_329.png,Basketball,55.62074544270833,74.06632948057819,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_330.png,Basketball,30.75828125,44.374796346333085,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_331.png,Basketball,37.79079535590278,54.21944555786839,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_332.png,Basketball,36.98334852430556,52.51170161906533,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_333.png,Basketball,38.44249565972222,54.67520775046405,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_343.png,Basketball,27.812911241319444,54.084784354021686,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_344.png,Basketball,26.76415907118056,50.33403214990582,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_345.png,Basketball,32.590830078125,60.94274287190457,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_346.png,Basketball,34.60917643229167,60.365215547046255,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_347.png,Basketball,33.48782118055556,53.25538924485296,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_348.png,Basketball,22.968668619791668,34.013521717409006,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_349.png,Basketball,34.29836480034722,60.06138539851805,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_350.png,Basketball,45.81493055555556,66.36116450341004,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_351.png,Basketball,54.240254991319446,71.60128299204459,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_352.png,Basketball,57.302768012152775,74.11839829238343,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_353.png,Basketball,55.41931423611111,72.80495851060638,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_354.png,Basketball,42.83424262152778,62.70219784640137,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_355.png,Basketball,50.689694010416666,69.3727604377135,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_356.png,Basketball,53.93581597222222,71.86799846171604,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_357.png,Basketball,47.11663736979167,65.29397508831379,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_358.png,Basketball,41.53305555555556,59.65892517897724,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_359.png,Basketball,37.75742947048611,48.3129274635935,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_360.png,Basketball,39.38248589409722,53.082683934255634,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_361.png,Basketball,38.32639431423611,55.302082136057344,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_362.png,Basketball,45.23267686631944,64.82996591224213,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_363.png,Basketball,40.36540147569445,58.17295609419599,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_364.png,Basketball,35.683865017361114,59.465255032401785,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_365.png,Basketball,34.12175130208333,57.53174375479733,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_366.png,Basketball,30.84121853298611,53.019790367439136,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_367.png,Basketball,28.716212022569444,49.14078506836864,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_368.png,Basketball,26.503564453125,48.699399936087,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_369.png,Basketball,26.327158203125,52.49071335955061,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_370.png,Basketball,24.282490234375,54.18110913875177,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_371.png,Basketball,22.162067057291665,43.861459638320405,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_372.png,Basketball,34.00730685763889,51.87461546874317,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_373.png,Basketball,35.94969509548611,54.025510274612,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_374.png,Basketball,35.699382595486114,53.113547144243846,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_375.png,Basketball,44.50462348090278,65.37981071219396,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_376.png,Basketball,34.426120876736114,52.59400101643543,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_377.png,Basketball,35.605296223958334,54.13968398401718,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_378.png,Basketball,36.57180555555556,54.88720809251787,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_379.png,Basketball,33.2652734375,49.59112818424974,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_380.png,Basketball,44.91529513888889,65.71316438525848,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_381.png,Basketball,44.48818359375,68.3644733520953,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_382.png,Basketball,31.00405056423611,46.70534034929278,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_383.png,Basketball,37.79786566840278,58.19339723892035,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_384.png,Basketball,40.54106879340278,62.88957428890439,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_385.png,Basketball,18.57678276909722,29.71986760043893,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_386.png,Basketball,32.12085720486111,50.87142396193078,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_387.png,Basketball,42.39200737847222,66.3605600164837,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_388.png,Basketball,38.81011067708334,61.81303892049564,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_389.png,Basketball,45.885424262152775,73.51537039160739,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_390.png,Basketball,53.05444552951389,71.6133951801942,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_391.png,Basketball,57.73002821180555,73.77408759030634,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_392.png,Basketball,47.04148003472222,65.22210261558341,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_393.png,Basketball,33.90759982638889,58.42994326485018,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_394.png,Basketball,21.16952256944445,57.226072100666414,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_395.png,Basketball,13.314967447916668,30.4013258106443,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_396.png,Basketball,20.796968315972222,42.45264227184187,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_397.png,Basketball,28.57079535590277,54.32449629132126,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_398.png,Basketball,27.14211588541667,46.40041859772239,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_400.png,Basketball,19.694873046875,43.82633130087679,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_401.png,Basketball,16.312658420138888,40.53352753076539,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_402.png,Basketball,9.60080078125,26.422009921649067,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_403.png,Basketball,23.482037760416667,43.84438844189826,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_404.png,Basketball,16.484200303819446,30.7005447201858,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_411.png,Basketball,32.45175130208333,50.668789666637,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_412.png,Basketball,37.87214518229167,57.53688777278348,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_415.png,Basketball,37.52484049479167,57.30309010475773,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_416.png,Basketball,34.32898111979166,51.57438717715279,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_417.png,Basketball,40.47198676215278,54.78325599640398,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_418.png,Basketball,45.38231228298611,62.60937240447725,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_430.png,Basketball,38.34047526041667,60.33605530044678,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_431.png,Basketball,57.99238498263889,81.74035609420444,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_432.png,Basketball,55.85042751736111,79.86355774655307,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_433.png,Basketball,57.78157769097222,82.14469986924358,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_434.png,Basketball,46.82547200520833,69.50966243412829,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_435.png,Basketball,37.51704752604167,57.781914771489134,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_436.png,Basketball,41.119105902777775,62.88444056016697,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_437.png,Basketball,49.73211805555555,72.73275322145837,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_438.png,Basketball,51.440546875,74.8330270853484,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_439.png,Basketball,50.30315212673611,73.74916841900425,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_440.png,Basketball,51.67918402777778,74.48321657306631,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_441.png,Basketball,52.11871202256945,74.89028324150041,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_442.png,Basketball,53.35267686631944,75.49568373981523,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_443.png,Basketball,52.962803819444446,74.89735656276517,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_444.png,Basketball,53.158203125,74.92116791596864,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_482.png,Basketball,37.78785590277778,59.2601807694672,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_483.png,Basketball,39.96927408854167,61.8667306214308,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_484.png,Basketball,39.63384548611111,61.82003803579354,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_485.png,Basketball,35.52802517361111,53.53953234402988,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_486.png,Basketball,37.23994032118056,56.54290799074857,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_487.png,Basketball,41.64899197048611,64.63857608585309,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_488.png,Basketball,40.72155707465278,63.56939418020568,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_489.png,Basketball,40.78636067708333,61.85876542907919,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_490.png,Basketball,42.29518880208333,63.52076151216241,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_491.png,Basketball,40.86057834201389,61.90064301487589,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_492.png,Basketball,29.36199327256945,49.43973752814144,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_493.png,Basketball,46.234935980902776,68.20480612639693,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_494.png,Basketball,37.42971028645833,60.33752421188134,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_495.png,Basketball,34.96182834201389,60.66670918252756,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_515.png,Basketball,52.48578016493055,74.55738558505743,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_516.png,Basketball,42.82311414930555,59.30355160609872,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_517.png,Basketball,36.52675889756944,60.7933393084629,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_518.png,Basketball,57.967875434027775,68.86684876681441,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_519.png,Basketball,35.73821723090278,50.96349679089012,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_520.png,Basketball,30.07191189236111,54.7026808305705,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_521.png,Basketball,33.77357313368056,61.67595356391586,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_522.png,Basketball,30.40574652777778,54.57180739438559,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_523.png,Basketball,25.072710503472223,44.011834711735226,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_524.png,Basketball,26.89006944444445,48.55667255893034,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_525.png,Basketball,26.436879340277777,46.24370642878769,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_526.png,Basketball,22.144169921875,45.354727516903736,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_527.png,Basketball,29.30865017361111,54.93250081777303,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_557.png,Basketball,40.57869791666667,58.04139017377667,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_558.png,Basketball,40.17633572048611,61.72836249428485,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_559.png,Basketball,20.16157009548612,34.238286862054615,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_560.png,Basketball,23.96877170138889,44.48669761149616,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_561.png,Basketball,28.079683159722222,46.056676291022136,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_562.png,Basketball,31.64386067708333,45.48441061279227,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_563.png,Basketball,33.01910373263889,53.08117313578336,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_564.png,Basketball,34.55303819444445,55.15773887954524,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_565.png,Basketball,32.762645399305555,53.43129840994597,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_566.png,Basketball,29.51102322048612,50.07396881061999,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_567.png,Basketball,29.326280381944443,42.83750351438559,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_568.png,Basketball,23.135984157986112,39.81885394658592,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_569.png,Basketball,24.543773871527776,47.66028254881514,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_570.png,Basketball,38.67932291666666,62.322534352913074,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_571.png,Basketball,40.333515625,61.75280075085186,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_572.png,Basketball,44.94815646701389,65.72290611666499,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_573.png,Basketball,42.615321180555554,63.81904651764353,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_574.png,Basketball,44.01872178819445,64.59391177624363,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_575.png,Basketball,31.35665473090278,51.77644380949157,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_582.png,Basketball,48.764590928819445,64.42455667620158,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_583.png,Basketball,34.46687934027778,52.180932835147786,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_584.png,Basketball,26.933824869791668,42.2041464480205,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_585.png,Basketball,20.67491970486111,30.12991163952989,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_586.png,Basketball,38.19789279513889,51.33328880362619,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_587.png,Basketball,29.317401258680555,39.22418092288476,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_588.png,Basketball,39.163662109375,58.26321676700152,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_589.png,Basketball,38.008310546875,58.74518724145638,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_590.png,Basketball,34.42695746527778,54.37236155664434,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_606.png,Basketball,38.22490668402778,59.942124273916,0
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_607.png,Basketball,30.28266059027778,44.376831546174046,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_608.png,Basketball,33.83639322916667,51.36430097108448,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_609.png,Basketball,31.994090711805555,53.25885605700194,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_610.png,Basketball,29.944494357638888,44.48044707691078,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_611.png,Basketball,39.21794921875,52.20791602366331,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_612.png,Basketball,39.127591145833335,54.11323118310248,1
HS BASKETBALL PLAYS THAT BROKE THE INTERNET!_frame_633.png,Basketball,33.936712239583336,62.4255071227928,0
The Beauty of NBA - Greatest Moments_frame_000.png,Basketball,70.14051974826388,80.73306301935291,0
The Beauty of NBA - Greatest Moments_frame_001.png,Basketball,65.23792643229167,75.52858017851199,0
The Beauty of NBA - Greatest Moments_frame_002.png,Basketball,66.959794921875,76.81684204289004,0
The Beauty of NBA - Greatest Moments_frame_003.png,Basketball,73.54869466145833,81.0019630994543,0
The Beauty of NBA - Greatest Moments_frame_004.png,Basketball,80.69574544270833,86.27361280863917,0
The Beauty of NBA - Greatest Moments_frame_005.png,Basketball,81.76087348090277,88.0411952935947,0
The Beauty of NBA - Greatest Moments_frame_006.png,Basketball,81.74457573784723,87.98419067410072,0
The Beauty of NBA - Greatest Moments_frame_007.png,Basketball,82.69880316840278,88.24324933039942,0
The Beauty of NBA - Greatest Moments_frame_008.png,Basketball,87.30348198784722,93.5596137109216,0
The Beauty of NBA - Greatest Moments_frame_009.png,Basketball,84.46460611979167,88.2840595514522,0
The Beauty of NBA - Greatest Moments_frame_010.png,Basketball,80.92743598090277,87.33134926306379,0
The Beauty of NBA - Greatest Moments_frame_011.png,Basketball,77.97159939236111,86.81234580371436,0
The Beauty of NBA - Greatest Moments_frame_012.png,Basketball,79.63618923611111,86.49894701596341,0
The Beauty of NBA - Greatest Moments_frame_013.png,Basketball,78.84944010416666,84.51912414896842,0
The Beauty of NBA - Greatest Moments_frame_014.png,Basketball,83.11378038194445,85.80189623900344,0
The Beauty of NBA - Greatest Moments_frame_015.png,Basketball,76.98789605034722,83.30210987961496,0
The Beauty of NBA - Greatest Moments_frame_016.png,Basketball,74.92047526041667,82.18471537339997,0
The Beauty of NBA - Greatest Moments_frame_017.png,Basketball,90.87550672743056,92.2065405684646,0
The Beauty of NBA - Greatest Moments_frame_018.png,Basketball,79.30490342881944,84.95255301981724,0
The Beauty of NBA - Greatest Moments_frame_019.png,Basketball,39.73981336805556,56.25383590670631,0
The Beauty of NBA - Greatest Moments_frame_021.png,Basketball,62.21779513888889,72.8340390185567,0
The Beauty of NBA - Greatest Moments_frame_022.png,Basketball,62.61643012152778,72.79619843756147,0
The Beauty of NBA - Greatest Moments_frame_023.png,Basketball,64.50920464409722,72.88310111309298,0
The Beauty of NBA - Greatest Moments_frame_024.png,Basketball,54.73517144097222,66.35008072480763,0
The Beauty of NBA - Greatest Moments_frame_025.png,Basketball,60.58148328993055,72.34402310522859,0
The Beauty of NBA - Greatest Moments_frame_026.png,Basketball,63.737561848958336,73.54506675126332,0
The Beauty of NBA - Greatest Moments_frame_027.png,Basketball,50.90522786458333,61.88256491714758,0
The Beauty of NBA - Greatest Moments_frame_031.png,Basketball,68.359091796875,81.32632887412402,0
The Beauty of NBA - Greatest Moments_frame_032.png,Basketball,69.01104166666667,81.41979521587358,0
The Beauty of NBA - Greatest Moments_frame_033.png,Basketball,70.17993598090278,82.27339544258612,0
The Beauty of NBA - Greatest Moments_frame_034.png,Basketball,66.41419921875,81.1176697046503,0
The Beauty of NBA - Greatest Moments_frame_035.png,Basketball,61.895390625,80.71120773912703,0
The Beauty of NBA - Greatest Moments_frame_036.png,Basketball,61.032611762152776,78.27529320630956,0
The Beauty of NBA - Greatest Moments_frame_037.png,Basketball,60.824359809027776,76.90971302365493,0
The Beauty of NBA - Greatest Moments_frame_038.png,Basketball,58.47776909722222,74.13529747230935,0
The Beauty of NBA - Greatest Moments_frame_039.png,Basketball,60.27306966145834,75.16386065369431,0
The Beauty of NBA - Greatest Moments_frame_040.png,Basketball,59.92173611111111,74.1942591535461,0
The Beauty of NBA - Greatest Moments_frame_041.png,Basketball,61.21869791666666,74.61450972730603,0
The Beauty of NBA - Greatest Moments_frame_042.png,Basketball,64.1854296875,76.55074173846694,0
The Beauty of NBA - Greatest Moments_frame_043.png,Basketball,66.46128580729167,78.38958080520298,0
The Beauty of NBA - Greatest Moments_frame_044.png,Basketball,69.27391167534722,80.41106883284347,0
The Beauty of NBA - Greatest Moments_frame_045.png,Basketball,70.17095052083333,80.95872648439438,0
The Beauty of NBA - Greatest Moments_frame_046.png,Basketball,69.28124240451389,80.28584462908384,0
The Beauty of NBA - Greatest Moments_frame_047.png,Basketball,69.14365993923612,80.4132387199473,0
The Beauty of NBA - Greatest Moments_frame_048.png,Basketball,68.3376584201389,80.28103933779067,0
The Beauty of NBA - Greatest Moments_frame_049.png,Basketball,66.56540256076389,80.36666535608177,0
The Beauty of NBA - Greatest Moments_frame_050.png,Basketball,61.712955729166666,77.3388300154329,0
The Beauty of NBA - Greatest Moments_frame_051.png,Basketball,62.10805447048611,78.91673748107404,0
The Beauty of NBA - Greatest Moments_frame_052.png,Basketball,59.11981119791667,77.48285618153017,0
The Beauty of NBA - Greatest Moments_frame_053.png,Basketball,31.309371744791665,49.89186488063583,1
The Beauty of NBA - Greatest Moments_frame_054.png,Basketball,22.723642578125,52.18256772737664,1
The Beauty of NBA - Greatest Moments_frame_055.png,Basketball,25.505394965277777,54.24986784314333,1
The Beauty of NBA - Greatest Moments_frame_056.png,Basketball,26.79701605902778,54.92331832695484,1
The Beauty of NBA - Greatest Moments_frame_057.png,Basketball,44.23283528645833,66.0761752554118,0
The Beauty of NBA - Greatest Moments_frame_058.png,Basketball,50.01507378472222,69.91157490549847,0
The Beauty of NBA - Greatest Moments_frame_059.png,Basketball,51.82115885416667,70.86190252139858,0
The Beauty of NBA - Greatest Moments_frame_060.png,Basketball,49.826557074652776,69.21676819503986,0
The Beauty of NBA - Greatest Moments_frame_061.png,Basketball,50.69977756076389,70.79735567587994,0
The Beauty of NBA - Greatest Moments_frame_062.png,Basketball,51.14239474826389,70.67980706182234,0
The Beauty of NBA - Greatest Moments_frame_063.png,Basketball,40.26172526041667,61.01549613459891,0
The Beauty of NBA - Greatest Moments_frame_064.png,Basketball,19.876044921875,34.343764766320696,1
The Beauty of NBA - Greatest Moments_frame_065.png,Basketball,35.50629557291666,53.23847231395821,1
The Beauty of NBA - Greatest Moments_frame_066.png,Basketball,54.68306749131944,76.33523959484214,0
The Beauty of NBA - Greatest Moments_frame_067.png,Basketball,55.36312934027778,76.67217491205932,0
The Beauty of NBA - Greatest Moments_frame_068.png,Basketball,55.53883680555556,76.43936748162383,0
The Beauty of NBA - Greatest Moments_frame_069.png,Basketball,52.98517361111111,74.49816349669018,0
The Beauty of NBA - Greatest Moments_frame_070.png,Basketball,46.97817057291667,70.12233661908705,0
The Beauty of NBA - Greatest Moments_frame_071.png,Basketball,45.59435872395834,70.95095602057307,0
The Beauty of NBA - Greatest Moments_frame_072.png,Basketball,44.84941731770834,68.74664285985092,0
The Beauty of NBA - Greatest Moments_frame_073.png,Basketball,42.181669921875,60.391548537120336,0
The Beauty of NBA - Greatest Moments_frame_074.png,Basketball,37.43758246527778,51.74336760426911,1
The Beauty of NBA - Greatest Moments_frame_075.png,Basketball,41.86216579861111,57.73697169582464,0
The Beauty of NBA - Greatest Moments_frame_076.png,Basketball,27.16057725694445,37.670151256315904,1
The Beauty of NBA - Greatest Moments_frame_077.png,Basketball,29.336446397569443,57.07371823867082,1
The Beauty of NBA - Greatest Moments_frame_078.png,Basketball,34.67353624131945,59.38394899825885,1
The Beauty of NBA - Greatest Moments_frame_079.png,Basketball,30.190981987847223,53.96031216661153,1
The Beauty of NBA - Greatest Moments_frame_081.png,Basketball,43.37219618055556,64.29396798608357,0
The Beauty of NBA - Greatest Moments_frame_082.png,Basketball,25.33608723958333,45.68106523657959,1
The Beauty of NBA - Greatest Moments_frame_087.png,Basketball,42.43049587673611,63.72071745362978,0
The Beauty of NBA - Greatest Moments_frame_088.png,Basketball,45.43236111111111,66.7589269615725,0
The Beauty of NBA - Greatest Moments_frame_089.png,Basketball,45.49216688368056,66.68800805424452,0
The Beauty of NBA - Greatest Moments_frame_090.png,Basketball,45.38781467013889,66.876608943187,0
The Beauty of NBA - Greatest Moments_frame_091.png,Basketball,44.75309136284722,66.06513716660182,0
The Beauty of NBA - Greatest Moments_frame_092.png,Basketball,45.81587782118056,66.90049901541178,0
The Beauty of NBA - Greatest Moments_frame_093.png,Basketball,44.60740125868056,65.35766647762289,0
The Beauty of NBA - Greatest Moments_frame_094.png,Basketball,44.20833116319445,64.22941357492319,0
The Beauty of NBA - Greatest Moments_frame_095.png,Basketball,20.676788194444445,36.19888059647394,1
The Beauty of NBA - Greatest Moments_frame_096.png,Basketball,23.46748263888889,52.88375661664541,1
The Beauty of NBA - Greatest Moments_frame_097.png,Basketball,28.57539279513889,57.652519127612926,1
